"ConflictId","Year","GWNoA","Incompatibility","n_rebels","n_conflicts","maxint","new.joiner","new.alliance","new.splinter","latentmean","mtnest","oil.fearon","oil.pc.exports","oilpc","ethfrac","relfrac","country_ethnic","country_excluded","pop","area","rgdppc","polity2","mediation","external_supporters","lootable","tot.resource.sites","BdBest","existing.support","cont_civil","new.multi.alliance","new.mono.alliance","latentmean_lag","latentmean_lag2","lagged_rebels","oilpc_lag","oil.pc.exports_lag","lag_conflicts","latentmean_diff","lgdp","lpop","larea","yearf","new_conflict","multireb","postcw","conflictfe"
"1-10",1991,"840","government",1,1,2,0,0,0,-1.22551667220709,21.2999973297119,0,2.62759377762165,18.0589599270263,0.745177149772644,0.299600005149841,4,3,63146.88,298170,3273.33,8,1,0,1,33,1514,0,NA,0,0,-1.28906869168361,-1.40972170484255,2,52.7772380441246,2.23354959406305,1,0.12065301315894,8.09356309434994,11.0532187203823,12.6054190726302,"1991",0,1,1,"1-10"
"1-10",1992,"840","government",1,1,1,0,0,0,-1.16180816406844,21.2999973297119,0,2.43102462635422,58.3659011250353,0.745177149772644,0.299600005149841,4,3,64659.23,298170,3343.97,8,1,0,1,33,430,0,NA,0,0,-1.22551667220709,-1.28906869168361,1,18.0589599270263,2.62759377762165,1,0.06355201947652,8.11491400287248,11.0768861427643,12.6054190726302,"1992",0,0,1,"1-10"
"1-10",1993,"840","government",1,1,1,0,0,0,-0.973271473909191,21.2999973297119,0,2.04073440620204,55.6734476138418,0.745177149772644,0.299600005149841,4,3,66173.87,298170,3471.12,8,1,0,1,33,99,0,NA,0,0,-1.16180816406844,-1.22551667220709,1,58.3659011250353,2.43102462635422,1,0.0637085081386501,8.15223258743359,11.1000409510145,12.6054190726302,"1993",0,0,1,"1-10"
"1-10",1994,"840","government",1,1,1,0,0,0,-0.810494066025398,21.2999973297119,0,1.64649468419653,24.517081797923,0.745177149772644,0.299600005149841,4,3,67703.05,298170,3785.79,8,1,0,1,33,69,0,NA,0,0,-0.973271473909191,-1.16180816406844,1,55.6734476138418,2.04073440620204,1,0.188536690159249,8.239009862719,11.1228865095842,12.6054190726302,"1994",0,0,1,"1-10"
"1-10",1995,"840","government",1,1,1,0,0,0,-0.858261487301704,21.2999973297119,0,1.54463952131421,14.9496558698866,0.745177149772644,0.299600005149841,4,3,69255.39,298170,4104.6,8,1,0,1,33,36,0,NA,0,0,-0.810494066025398,-0.973271473909191,1,24.517081797923,1.64649468419653,1,0.162777407883793,8.31986357499501,11.1455562549557,12.6054190726302,"1995",0,0,1,"1-10"
"1-10",1997,"840","government",1,1,1,0,0,0,-0.629837727874196,21.2999973297119,0,1.39835409692003,4.90040503862195,0.745177149772644,0.299600005149841,4,3,72427.13,298170,4024.17,8,1,0,1,33,32,0,NA,0,0,-0.858261487301704,-0.810494066025398,1,14.9496558698866,1.54463952131421,1,-0.0477674212763061,8.30007395740809,11.1903362319393,12.6054190726302,"1997",0,0,1,"1-10"
"1-10",1999,"840","government",1,1,1,0,0,0,-0.756203029767847,21.2999973297119,0,0.734786167112751,4.2538499919935,0.745177149772644,0.299600005149841,4,3,75669.59,298170,3202.56,8,0,0,1,33,93,0,NA,0,0,-0.629837727874196,-0.858261487301704,1,4.90040503862195,1.39835409692003,1,0.228423759427508,8.07170576895838,11.2341316414104,12.6054190726302,"1999",0,0,1,"1-10"
"1-10",2000,"840","government",1,1,1,0,0,0,-0.983227726790476,21.2999973297119,NA,1.33410910941033,10.9724826751553,0.745177149772644,NA,4,3,77309.97,298170,3202.48,8,0,0,1,33,140,0,NA,0,0,-0.756203029767847,-0.629837727874196,1,4.2538499919935,0.734786167112751,1,-0.126365301893651,8.07168078863039,11.2555782042663,12.6054190726302,"2000",0,0,1,"1-10"
"1-10",2001,"840","government",1,1,1,0,0,0,-0.872997591660831,21.2999973297119,NA,0.849098596879765,14.3865545756101,0.745177149772644,NA,4,3,78964.39,298170,3085.22,8,1,0,1,33,97,0,NA,0,0,-0.983227726790476,-0.756203029767847,1,10.9724826751553,1.33410910941033,1,-0.227024697022629,8.03437824660074,11.2767522703329,12.6054190726302,"2001",0,0,1,"1-10"
"1-10",2002,"840","government",1,1,1,0,0,0,-0.79412992971113,21.2999973297119,NA,1.18796158439923,99.6082672598904,0.745177149772644,NA,4,3,80630.42,298170,3025.9,8,1,0,1,33,280,0,NA,0,0,-0.872997591660831,-0.983227726790476,1,14.3865545756101,0.849098596879765,1,0.110230135129645,8.0149638468756,11.2976312766448,12.6054190726302,"2002",0,0,1,"1-10"
"1-10",2003,"840","government",1,1,1,0,0,0,-0.979224846261157,21.2999973297119,NA,1.56497319521327,106.712785018208,0.745177149772644,NA,4,3,82293.99,298170,3005.84,8,0,0,1,33,231,0,NA,0,0,-0.79412992971113,-0.872997591660831,1,99.6082672598904,1.18796158439923,1,0.0788676619497011,8.00831234201675,11.3180533584823,12.6054190726302,"2003",0,0,1,"1-10"
"1-10",2004,"840","government",1,1,1,0,0,0,-1.13824840401782,21.2999973297119,NA,1.26499408665254,130.518874547665,0.745177149772644,NA,4,3,83936.7,298170,3008.2,8,0,0,1,33,270,0,NA,0,0,-0.979224846261157,-0.79412992971113,1,106.712785018208,1.56497319521327,1,-0.185094916550027,8.00909717222111,11.3378182223192,12.6054190726302,"2004",0,0,1,"1-10"
"1-10",2005,"840","government",1,1,1,0,0,0,-1.22465816772576,21.2999973297119,NA,1.88065734123115,252.795053091811,0.745177149772644,NA,4,3,85546.43,298170,3053.66,8,0,0,1,33,234,0,NA,0,0,-1.13824840401782,-0.979224846261157,1,130.518874547665,1.26499408665254,1,-0.159023557756663,8.02409615017694,11.3568145484672,12.6054190726302,"2005",0,0,1,"1-10"
"1-10",2006,"840","government",1,1,1,0,0,0,-1.26995312666714,21.2999973297119,NA,2.32017459968386,267.724574932082,0.745177149772644,NA,4,3,87116.28,298170,3057.07,8,0,0,1,33,310,0,NA,0,0,-1.22465816772576,-1.13824840401782,1,252.795053091811,1.88065734123115,1,-0.08640976370794,8.02521221989495,11.3749990569707,12.6054190726302,"2006",0,0,1,"1-10"
"1-10",2007,"840","government",1,1,1,0,0,0,-1.21115173095638,21.2999973297119,NA,2.81799405816371,299.734201212458,0.745177149772644,NA,4,3,88652.63,298170,3121.61,8,0,0,1,33,132,0,NA,0,0,-1.26995312666714,-1.22465816772576,1,267.724574932082,2.32017459968386,1,-0.04529495894138,8.04610417334911,11.392480978293,12.6054190726302,"2007",0,0,1,"1-10"
"1-10",2008,"840","government",1,1,1,0,0,0,-1.16042217760181,21.2999973297119,NA,3.30498232625372,458.47010392066,0.745177149772644,NA,4,3,90173.14,298170,3220.13,8,0,1,1,33,184,1,NA,0,0,-1.21115173095638,-1.26995312666714,1,299.734201212458,2.81799405816371,1,0.05880139571076,8.07717701039431,11.4094868789995,12.6054190726302,"2008",0,0,1,"1-10"
"1-10",2009,"840","government",1,1,1,0,0,0,-1.13891383077941,21.2999973297119,NA,1.79373827286847,272.634421544487,0.745177149772644,NA,4,3,91703.09,298170,3187.95,8,0,0,1,33,377,0,NA,0,0,-1.16042217760181,-1.21115173095638,1,458.47010392066,3.30498232625372,1,0.05072955335457,8.06713335597281,11.4263113545143,12.6054190726302,"2009",0,0,1,"1-10"
"1-10",2010,"840","government",1,1,1,0,0,0,-1.13223250546612,21.2999973297119,NA,1.88219341921045,381.831402585513,0.745177149772644,NA,4,3,93260.8,298170,3359.74,8,0,0,1,33,258,0,NA,0,0,-1.13891383077941,-1.16042217760181,1,272.634421544487,1.79373827286847,1,0.0215083468224,8.11961886901081,11.4431551484941,12.6054190726302,"2010",0,0,1,"1-10"
"1-10",2011,"840","government",1,1,1,0,0,0,-1.11492572453249,21.2999973297119,NA,2.68404713702449,526.235232095094,0.745177149772644,NA,4,3,94852.03,298170,3487.24,8,1,0,1,33,204,0,NA,0,0,-1.13223250546612,-1.13891383077941,1,381.831402585513,1.88219341921045,1,0.00668132531329002,8.15686587137916,11.4600733773482,12.6054190726302,"2011",0,0,1,"1-10"
"1-10",2012,"840","government",1,1,1,0,0,0,-1.11709936650069,21.2999973297119,NA,2.39232529114876,413.414769454979,0.745177149772644,NA,4,3,NA,298170,NA,8,0,0,1,33,182,0,NA,0,0,-1.11492572453249,-1.13223250546612,1,526.235232095094,2.68404713702449,1,0.01730678093363,NA,NA,12.6054190726302,"2012",0,0,1,"1-10"
"1-10",2013,"840","government",1,1,1,0,0,0,-1.09536607430724,21.2999973297119,NA,3.70956550724544,351.406364752721,0.745177149772644,NA,4,3,NA,298170,NA,8,0,0,1,33,165,0,NA,0,0,-1.11709936650069,-1.11492572453249,1,413.414769454979,2.39232529114876,1,-0.00217364196820014,NA,NA,12.6054190726302,"2013",0,0,1,"1-10"
"1-10",2014,"840","government",1,1,1,0,0,0,NA,21.2999973297119,NA,2.95935892071016,344.412822662029,0.745177149772644,NA,NA,NA,NA,298170,NA,8,0,0,1,33,190,0,NA,0,0,-1.09536607430724,-1.11709936650069,1,351.406364752721,3.70956550724544,1,0.0217332921934501,NA,NA,12.6054190726302,"2014",0,0,1,"1-10"
"1-10",2015,"840","government",1,1,1,0,0,0,NA,21.2999973297119,NA,1.3012920932518,111.722197494666,0.745177149772644,NA,NA,NA,NA,298170,NA,8,0,0,1,33,168,0,NA,0,0,NA,-1.09536607430724,1,344.412822662029,2.95935892071016,1,NA,NA,NA,12.6054190726302,"2015",0,0,1,"1-10"
"1-100",1966,"475","government",1,1,1,0,0,0,-1.64609278204985,2.40000033378601,0,33.4183084171583,NA,0.868931770324707,0.580000042915344,6,5,51068.53,910770,2804.71,-7,0,NA,1,47,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,7.93905542580274,10.8409237352055,13.7220456745528,"1966",NA,NA,0,"1-100"
"1-100",2009,"475","government",1,1,1,0,0,0,-1.23315601441508,NA,NA,90.3615313474583,16609.9531033125,NA,NA,6,2,154488.07,910770,1977.66,4,0,0,1,47,405,0,0,0,0,-1.64609278204985,NA,1,NA,33.4183084171583,1,NA,7.58966960660895,11.9478721555101,13.7220456745528,"2009",0,0,1,"1-100"
"1-100",2011,"475","government",1,1,1,0,0,0,-1.37746541057351,NA,NA,89.1264728515101,42603.4046929031,NA,NA,6,2,162470.74,910770,1982.04,4,0,0,1,47,324,0,0,0,0,-1.23315601441508,-1.64609278204985,1,16609.9531033125,90.3615313474583,1,0.41293676763477,7.591881896321,11.9982532030004,13.7220456745528,"2011",0,0,1,"1-100"
"1-100",2012,"475","government",1,1,1,0,0,0,-1.2657850587468,NA,NA,84.0389276163752,39921.4384055762,NA,NA,6,2,NA,910770,NA,4,0,0,1,47,811,0,0,0,0,-1.37746541057351,-1.23315601441508,1,42603.4046929031,89.1264728515101,1,-0.14430939615843,NA,NA,13.7220456745528,"2012",0,0,1,"1-100"
"1-100",2013,"475","government",1,1,2,0,0,0,-1.20652885259771,NA,NA,87.6206646363914,33338.1482724979,NA,NA,6,2,NA,910770,NA,4,0,0,1,47,1446,0,0,0,0,-1.2657850587468,-1.37746541057351,1,39921.4384055762,84.0389276163752,1,0.11168035182671,NA,NA,13.7220456745528,"2013",0,0,1,"1-100"
"1-100",2014,"475","government",1,1,2,0,0,0,NA,NA,NA,90.854186859809,26656.0534349355,NA,NA,NA,NA,NA,910770,NA,4,0,0,1,47,4476,0,0,0,0,-1.20652885259771,-1.2657850587468,1,33338.1482724979,87.6206646363914,1,0.05925620614909,NA,NA,13.7220456745528,"2014",0,0,1,"1-100"
"1-100",2015,"475","government",1,1,2,0,0,0,NA,NA,NA,NA,8105.61400841841,NA,NA,NA,NA,NA,910770,NA,7,0,0,1,47,2548,0,3,0,0,NA,-1.20652885259771,1,26656.0534349355,90.854186859809,1,NA,NA,NA,13.7220456745528,"2015",0,0,1,"1-100"
"1-101",1966,"560","territory",1,1,1,0,0,0,-1.48672053943277,7.69999933242798,0,NA,NA,0.877227067947388,0.458400011062622,5,4,20226.9,1213090,5455.35,4,0,NA,1,130,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,8.60435205752881,9.91476868065399,14.0086813813815,"1966",NA,NA,0,"1-101"
"1-101",1967,"560","territory",1,1,1,0,0,0,-1.46905641962721,7.69999933242798,0,NA,NA,0.877227067947388,0.458400011062622,5,4,20777.91,1213090,5756.5,4,0,NA,1,130,NA,NA,1,0,0,-1.48672053943277,NA,1,NA,NA,1,NA,8.65808493011372,9.94164568211662,14.0086813813815,"1967",0,0,0,"1-101"
"1-101",1968,"560","territory",1,1,1,0,0,0,-1.46240994561931,7.69999933242798,0,NA,NA,0.877227067947388,0.458400011062622,5,4,21344.08,1213090,5790.01,4,0,NA,1,130,NA,NA,1,0,0,-1.46905641962721,-1.48672053943277,1,NA,NA,1,0.01766411980556,8.66388929768127,9.96852969683426,14.0086813813815,"1968",0,0,0,"1-101"
"1-101",1969,"560","territory",1,1,1,0,0,0,-1.46377387511801,7.69999933242798,0,NA,NA,0.877227067947388,0.458400011062622,5,4,21925.83,1213090,6081.21,4,0,NA,1,130,NA,NA,0,0,0,-1.46240994561931,-1.46905641962721,1,NA,NA,1,0.00664647400789997,8.71295896831762,9.99542067285224,14.0086813813815,"1969",0,0,0,"1-101"
"1-101",1970,"560","territory",1,1,1,0,0,0,-1.47304608739837,7.69999933242798,0,NA,NA,0.877227067947388,0.458400011062622,5,4,22502.31,1213090,6282.24,4,0,NA,1,130,NA,NA,0,0,0,-1.46377387511801,-1.46240994561931,1,NA,NA,1,-0.00136392949870001,8.74548188376233,10.0213732495893,14.0086813813815,"1970",0,0,0,"1-101"
"1-101",1971,"560","territory",1,1,1,0,0,0,-1.49623604654287,7.69999933242798,0,NA,0,0.877227067947388,0.458400011062622,5,4,23106.58,1213090,6148.69,4,0,NA,1,130,NA,NA,0,0,0,-1.47304608739837,-1.46377387511801,1,NA,NA,1,-0.0092722122803599,8.72399432998103,10.0478727044331,14.0086813813815,"1971",0,0,0,"1-101"
"1-101",1972,"560","territory",1,1,1,0,0,0,-1.47526463182325,7.69999933242798,0,NA,0,0.877227067947388,0.458400011062622,5,4,23736.25,1213090,6119.91,4,0,NA,1,130,NA,NA,0,0,0,-1.49623604654287,-1.47304608739837,1,0,NA,1,-0.0231899591444999,8.71930266951589,10.0747586944396,14.0086813813815,"1972",0,0,0,"1-101"
"1-101",1973,"560","territory",1,1,1,0,0,0,-1.46748091513665,7.69999933242798,0,NA,0,0.877227067947388,0.458400011062622,5,4,24384.29,1213090,6672.91,4,0,NA,1,130,NA,NA,1,0,0,-1.47526463182325,-1.49623604654287,1,0,NA,1,0.0209714147196198,8.80581132562548,10.1016943514603,14.0086813813815,"1973",0,0,0,"1-101"
"1-101",1974,"560","territory",1,1,1,0,0,0,-1.46796456065091,7.69999933242798,0,0.919419281452613,0,0.877227067947388,0.458400011062622,5,4,25040.69,1213090,6466.27,4,0,NA,1,130,NA,NA,1,0,0,-1.46748091513665,-1.47526463182325,1,0,NA,1,0.00778371668660016,8.77435471429574,10.1282573807449,14.0086813813815,"1974",0,0,0,"1-101"
"1-101",1975,"560","territory",1,1,1,0,0,0,-1.48000935750079,7.69999933242798,0,1.267275056039,0,0.877227067947388,0.458400011062622,5,4,25698.62,1213090,6339.76,4,0,1,1,130,NA,1,1,0,0,-1.46796456065091,-1.46748091513665,1,0,0.919419281452613,1,-0.000483645514260056,8.75459619182517,10.1541925729435,14.0086813813815,"1975",0,0,0,"1-101"
"1-101",1976,"560","territory",1,1,1,0,0,0,-1.50736075975026,7.69999933242798,0,2.63258103067273,0,0.877227067947388,0.458400011062622,5,4,26353.94,1213090,6160.82,4,0,1,1,130,NA,1,1,0,0,-1.48000935750079,-1.46796456065091,1,0,1.267275056039,1,-0.01204479684988,8.72596516455142,10.1793730684084,14.0086813813815,"1976",0,0,0,"1-101"
"1-101",1977,"560","territory",1,1,1,0,0,0,-1.46554141289606,7.69999933242798,0,4.63241350730875,0,0.877227067947388,0.458400011062622,5,4,27009.6,1213090,5912.34,4,0,1,1,130,NA,1,2,0,0,-1.50736075975026,-1.48000935750079,1,0,2.63258103067273,1,-0.0273514022494701,8.68479697112324,10.2039476373471,14.0086813813815,"1977",0,0,0,"1-101"
"1-101",1978,"560","territory",1,1,2,0,0,0,-1.38762744699343,7.69999933242798,0,4.95315310458824,0,0.877227067947388,0.458400011062622,5,4,27674.35,1213090,6041.51,4,0,1,1,130,NA,1,2,0,0,-1.46554141289606,-1.50736075975026,1,0,4.63241350730875,1,0.0418193468542001,8.70640925968407,10.2282612703995,14.0086813813815,"1978",0,0,0,"1-101"
"1-101",1979,"560","territory",1,1,1,0,0,0,-1.3608607850457,7.69999933242798,0,5.96787009781823,0,0.877227067947388,0.458400011062622,5,4,28360.79,1213090,6033.63,4,0,1,1,130,NA,1,2,0,0,-1.38762744699343,-1.46554141289606,1,0,4.95315310458824,1,0.07791396590263,8.70510409864766,10.2527628363935,14.0086813813815,"1979",0,0,0,"1-101"
"1-101",1980,"560","territory",1,1,2,0,0,0,-1.3042587731927,7.69999933242798,0,3.78385383698362,0,0.877227067947388,0.458400011062622,5,4,29077.19,1213090,6371.19,4,0,1,1,130,NA,1,1,0,0,-1.3608607850457,-1.38762744699343,1,0,5.96787009781823,1,0.02676666194773,8.75954154430561,10.2777092969922,14.0086813813815,"1980",0,0,0,"1-101"
"1-101",1981,"560","territory",1,1,2,0,0,0,-1.2766565767463,7.69999933242798,0,6.099248400334,0,0.877227067947388,0.458400011062622,5,4,29828.92,1213090,6514.18,4,0,1,1,130,NA,1,1,0,0,-1.3042587731927,-1.3608607850457,1,0,3.78385383698362,1,0.056602011853,8.78173661824531,10.3032336716908,14.0086813813815,"1981",0,0,0,"1-101"
"1-101",1982,"560","territory",1,1,2,0,0,0,-1.32141705327578,7.69999933242798,0,6.49015068653044,0,0.877227067947388,0.458400011062622,5,4,30611.18,1213090,6404.78,4,0,1,1,130,NA,1,1,0,0,-1.2766565767463,-1.3042587731927,1,0,6.099248400334,1,0.0276021964463999,8.76479986557543,10.3291205806901,14.0086813813815,"1982",0,0,0,"1-101"
"1-101",1983,"560","territory",1,1,2,0,0,0,-1.28714401281774,7.69999933242798,0,6.08703319776915,0,0.877227067947388,0.458400011062622,5,4,31409.84,1213090,6370.1,4,1,1,1,130,NA,1,1,0,0,-1.32141705327578,-1.2766565767463,1,0,6.49015068653044,1,-0.04476047652948,8.75937044703011,10.3548764986006,14.0086813813815,"1983",0,0,0,"1-101"
"1-101",1984,"560","territory",1,1,1,0,0,0,-1.40497417553472,7.69999933242798,0,7.32118696210114,0,0.877227067947388,0.458400011062622,5,4,32204.99,1213090,6303.43,4,0,1,1,130,NA,1,1,0,0,-1.28714401281774,-1.32141705327578,1,0,6.08703319776915,1,0.03427304045804,8.74884920866796,10.3798766884702,14.0086813813815,"1984",0,0,0,"1-101"
"1-101",1985,"560","territory",1,1,1,0,0,0,-1.67805102607848,7.69999933242798,0,NA,0,0.877227067947388,0.458400011062622,5,4,32983.39,1213090,6037.98,4,0,1,1,130,NA,1,1,0,0,-1.40497417553472,-1.28714401281774,1,0,7.32118696210114,1,-0.11783016271698,8.70582479790621,10.4037593804005,14.0086813813815,"1985",0,0,0,"1-101"
"1-101",1986,"560","territory",1,1,2,0,0,0,-1.87915982378628,7.69999933242798,0,NA,0,0.877227067947388,0.458400011062622,5,4,33734.36,1213090,5882.34,4,0,1,1,130,NA,1,1,0,0,-1.67805102607848,-1.40497417553472,1,0,NA,1,-0.27307685054376,8.67970992091159,10.4262721814869,14.0086813813815,"1986",0,0,0,"1-101"
"1-101",1987,"560","territory",1,1,2,0,0,0,-1.83820857370803,7.69999933242798,0,NA,0,0.877227067947388,0.458400011062622,5,4,34464.22,1213090,6009.06,4,0,1,1,130,NA,1,1,0,0,-1.87915982378628,-1.67805102607848,1,0,NA,1,-0.2011087977078,8.70102360930654,10.4476769634083,14.0086813813815,"1987",0,0,0,"1-101"
"1-101",1988,"560","territory",1,1,2,0,0,0,-1.81231106824182,7.69999933242798,0,NA,0,0.877227067947388,0.458400011062622,5,4,35196.88,1213090,6083.32,4,0,1,1,130,NA,1,1,0,0,-1.83820857370803,-1.87915982378628,1,0,NA,1,0.0409512500782501,8.7133058785593,10.4687127212941,14.0086813813815,"1988",0,0,0,"1-101"
"1-102",1966,"652","government",1,1,1,0,0,0,-0.581885449350086,5.40000009536743,0,NA,NA,0.223094642162323,0.416800022125244,5,1,5597.14,183780,3089.02,-7,0,NA,1,4,NA,NA,2,0,0,NA,NA,NA,NA,NA,NA,NA,8.03560916748487,8.63001103197857,12.1214946690549,"1966",NA,NA,0,"1-102"
"1-102",1979,"652","government",1,1,1,0,0,0,-1.63840867175506,5.40000009536743,1,72.1304535306429,17280.0509518554,0.223094642162323,0.416800022125244,5,4,8609.92,183780,2614.12,-9,0,0,1,4,NA,0,2,0,0,-0.581885449350086,NA,1,NA,NA,1,NA,7.86868279978695,9.06067030585712,12.1214946690549,"1979",0,0,0,"1-102"
"1-102",1980,"652","government",1,1,1,0,0,0,-1.9829192886682,5.40000009536743,1,78.8556082565648,20580.0384559344,0.223094642162323,0.416800022125244,5,4,8906.54,183780,2351.54,-9,0,0,1,4,NA,0,2,0,0,-1.63840867175506,-0.581885449350086,1,17280.0509518554,72.1304535306429,1,-1.05652322240497,7.76282571165931,9.09454111732446,12.1214946690549,"1980",0,0,0,"1-102"
"1-102",1981,"652","government",1,1,1,0,0,0,-2.42343811971532,5.40000009536743,1,79.0122050028514,16113.4218604075,0.223094642162323,0.416800022125244,5,4,9219.69,183780,2202.96,-9,0,0,1,4,NA,0,2,0,0,-1.9829192886682,-1.63840867175506,1,20580.0384559344,78.8556082565648,1,-0.34451061691314,7.69755718957895,9.12909669342574,12.1214946690549,"1981",0,0,0,"1-102"
"1-102",1982,"652","government",1,1,2,0,0,0,-2.40760569028067,5.40000009536743,1,74.7037732004269,11968.6650244987,0.223094642162323,0.416800022125244,5,4,9547.69,183780,2170.54,-9,0,0,1,4,NA,0,4,0,0,-2.42343811971532,-1.9829192886682,1,16113.4218604075,79.0122050028514,1,-0.44051883104712,7.68273126350326,9.16405451939917,12.1214946690549,"1982",0,0,0,"1-102"
"1-103",1967,"811","government",1,1,2,0,0,0,-1.45793242836181,1,0,0.00645555418975943,NA,0.296923398971558,0.0950000286102295,6,3,6443.85,176520,1284.21,-9,0,NA,1,13,NA,NA,1,0,0,NA,NA,NA,NA,NA,NA,NA,7.1578990222787,8.77088146655853,12.0811894633835,"1967",NA,NA,0,"1-103"
"1-103",1968,"811","government",1,1,1,0,0,0,-1.46949728251232,1,0,NA,NA,0.296923398971558,0.0950000286102295,6,3,6570.21,176520,1322.39,-9,0,NA,1,13,NA,NA,1,0,0,-1.45793242836181,NA,1,NA,0.00645555418975943,1,NA,7.18719598446975,8.79030107443815,12.0811894633835,"1968",0,0,0,"1-103"
"1-103",1969,"811","government",1,1,1,0,0,0,-1.49221245614138,1,0,0.586181113265024,NA,0.296923398971558,0.0950000286102295,6,3,6702.73,176520,1383.86,-9,0,NA,1,13,NA,NA,1,0,0,-1.46949728251232,-1.45793242836181,1,NA,NA,1,-0.01156485415051,7.23263197499163,8.81027018507525,12.0811894633835,"1969",0,0,0,"1-103"
"1-103",1970,"811","government",1,1,2,0,0,0,-1.53829208025096,1,0,1.72192472169129,NA,0.296923398971558,0.0950000286102295,6,4,6841.76,176520,1423.88,-7,0,NA,1,13,NA,NA,1,0,0,-1.49221245614138,-1.46949728251232,1,NA,0.586181113265024,1,-0.0227151736290601,7.26114081875811,8.83080028745959,12.0811894633835,"1970",0,0,0,"1-103"
"1-103",1971,"811","government",1,1,2,0,0,0,-1.55836399844224,1,0,5.27511699919883,NA,0.296923398971558,0.0950000286102295,6,4,7022.12,176520,1471.64,-6,0,NA,1,13,NA,NA,1,0,0,-1.53829208025096,-1.49221245614138,1,NA,1.72192472169129,1,-0.04607962410958,7.29413270416048,8.85682044573075,12.0811894633835,"1971",0,0,0,"1-103"
"1-103",1972,"811","government",1,1,2,0,0,0,-1.63052519103202,1,0,0.00750692296810375,NA,0.296923398971558,0.0950000286102295,6,4,7210.27,176520,1568.4,-5,0,NA,1,13,NA,NA,1,0,0,-1.55836399844224,-1.53829208025096,1,NA,5.27511699919883,1,-0.0200719181912798,7.35781127041818,8.88326167756674,12.0811894633835,"1972",0,0,0,"1-103"
"1-103",1973,"811","government",1,1,2,0,0,0,-1.72614776283054,1,0,NA,NA,0.296923398971558,0.0950000286102295,6,4,7407.76,176520,1560.67,-5,0,NA,1,13,NA,NA,1,0,0,-1.63052519103202,-1.55836399844224,1,NA,0.00750692296810375,1,-0.07216119258978,7.35287049521985,8.910283378393,12.0811894633835,"1973",0,0,0,"1-103"
"1-103",1974,"811","government",1,1,2,0,0,0,-1.90615110141737,1,0,NA,NA,0.296923398971558,0.0950000286102295,6,4,7616.56,176520,1467.5,-5,0,NA,1,13,NA,NA,1,0,0,-1.72614776283054,-1.63052519103202,1,NA,NA,1,-0.09562257179852,7.29131555170225,8.93808010317981,12.0811894633835,"1974",0,0,0,"1-103"
"1-103",1975,"811","government",1,1,2,0,0,0,-2.37739066352046,1,0,NA,NA,0.296923398971558,0.0950000286102295,6,5,7837.93,176520,1625.08,0,0,1,1,13,NA,1,1,0,0,-1.90615110141737,-1.72614776283054,1,NA,NA,1,-0.18000333858683,7.39331232432127,8.96673004786999,12.0811894633835,"1975",0,0,0,"1-103"
"1-103",1978,"811","government",1,1,2,1,0,0,-2.29044192657803,1,0,NA,NA,0.296923398971558,0.0950000286102295,6,5,8578.42,176520,1986.48,-7,0,1,1,13,NA,0,1,0,0,-2.37739066352046,-1.90615110141737,1,NA,NA,1,-0.47123956210309,7.59411950724525,9.05700502634032,12.0811894633835,"1978",0,0,0,"1-103"
"1-103",1979,"811","government",3,1,1,1,0,0,-2.04236813914227,1,0,NA,NA,0.296923398971558,0.0950000286102295,6,3,8842.35,176520,1954.32,NA,0,3,1,13,NA,0,1,0,0,-2.29044192657803,-2.37739066352046,1,NA,NA,1,0.0869487369424302,7.57779758582699,9.08730795740734,12.0811894633835,"1979",0,0,0,"1-103"
"1-103",1980,"811","government",2,1,1,0,0,0,-1.60866634839407,1,0,NA,NA,0.296923398971558,0.0950000286102295,6,3,9109.73,176520,1727.35,NA,0,2,1,13,NA,1,1,0,0,-2.04236813914227,-2.29044192657803,3,NA,NA,1,0.24807378743576,7.45434372119165,9.11709835205409,12.0811894633835,"1980",0,1,0,"1-103"
"1-103",1981,"811","government",2,1,1,0,0,0,-1.45752218010622,1,0,NA,NA,0.296923398971558,0.0950000286102295,6,3,9379.11,176520,1881.55,NA,0,2,1,13,NA,1,1,0,0,-1.60866634839407,-2.04236813914227,2,NA,NA,1,0.4337017907482,7.53985118422198,9.14624015476941,12.0811894633835,"1981",0,1,0,"1-103"
"1-103",1982,"811","government",3,1,1,1,0,0,-1.43267506947779,1,0,NA,NA,0.296923398971558,0.0950000286102295,6,3,9651.55,176520,2177.86,NA,0,3,1,13,NA,0,1,0,0,-1.45752218010622,-1.60866634839407,2,NA,NA,1,0.15114416828785,7.68609802227172,9.1748738031964,12.0811894633835,"1982",0,1,0,"1-103"
"1-103",1983,"811","government",3,1,1,0,0,0,-1.51714748382114,1,0,NA,NA,0.296923398971558,0.0950000286102295,6,3,9929.83,176520,2417.44,NA,0,3,1,13,NA,1,0,0,0,-1.43267506947779,-1.45752218010622,3,NA,NA,1,0.0248471106284298,7.79046440799153,9.2032986370538,12.0811894633835,"1983",0,1,0,"1-103"
