numcode,ccode,year,gpro,poldis,ecdis
75007,750,1971,0.0034,NA,NA
75007,750,1972,0.0034,NA,NA
75007,750,1973,0.0034,NA,NA
75007,750,1974,0.0034,NA,NA
75007,750,1975,0.0034,NA,NA
75007,750,1976,0.0034,NA,NA
75007,750,1977,0.0034,NA,NA
75007,750,1978,0.0034,NA,NA
75007,750,1979,0.0034,NA,NA
75007,750,1980,0.0034,3,3
75007,750,1981,0.0034,NA,NA
75007,750,1982,0.0034,NA,NA
75007,750,1983,0.0034,NA,NA
75007,750,1984,0.0034,NA,NA
75007,750,1985,0.0034,NA,NA
75007,750,1986,0.0034,NA,NA
75007,750,1987,0.0034,NA,NA
75007,750,1988,0.0034,NA,NA
75007,750,1989,0.0034,NA,NA
75007,750,1990,0.0034,4,3
75007,750,1991,0.00412,4,3
75007,750,1992,0.0048400000000000006,4,3
75007,750,1993,0.00556,4,3
75007,750,1994,0.006280000000000001,4,3
75007,750,1995,0.007,4,3
75007,750,1996,0.007,3,1
75007,750,1997,0.007,3,1
75007,750,1998,0.007,3,1
75007,750,1999,0.007,3,1
75007,750,2000,0.007,3,1
75007,750,2001,0.007,3,1
75007,750,2002,0.007,3,1
75007,750,2003,0.007,3,1
75007,750,2004,0.007,4,3
75007,750,2005,0.007,4,3
75007,750,2006,0.007,4,3
75008,750,1950,0.116,NA,NA
75008,750,1951,0.116,NA,NA
75008,750,1952,0.116,NA,NA
75008,750,1953,0.116,NA,NA
75008,750,1954,0.116,NA,NA
75008,750,1955,0.116,NA,NA
75008,750,1956,0.116,NA,NA
75008,750,1957,0.116,NA,NA
75008,750,1958,0.116,NA,NA
75008,750,1959,0.116,NA,NA
75008,750,1960,0.116,NA,NA
75008,750,1961,0.116,NA,NA
75008,750,1962,0.116,NA,NA
75008,750,1963,0.116,NA,NA
75008,750,1964,0.116,NA,NA
75008,750,1965,0.116,NA,NA
75008,750,1966,0.116,NA,NA
75008,750,1967,0.116,NA,NA
75008,750,1968,0.116,NA,NA
75008,750,1969,0.116,NA,NA
75008,750,1970,0.116,NA,NA
75008,750,1971,0.116,NA,NA
75008,750,1972,0.116,NA,NA
75008,750,1973,0.116,NA,NA
75008,750,1974,0.116,NA,NA
75008,750,1975,0.116,NA,NA
75008,750,1976,0.116,NA,NA
75008,750,1977,0.116,NA,NA
75008,750,1978,0.116,NA,NA
75008,750,1979,0.116,NA,NA
75008,750,1980,0.116,3,3
75008,750,1981,0.116,NA,NA
75008,750,1982,0.116,NA,NA
75008,750,1983,0.116,NA,NA
75008,750,1984,0.116,NA,NA
75008,750,1985,0.116,NA,NA
75008,750,1986,0.116,NA,NA
75008,750,1987,0.116,NA,NA
75008,750,1988,0.116,NA,NA
75008,750,1989,0.116,NA,NA
75008,750,1990,0.116,3,3
75008,750,1991,0.11560000000000001,3,3
75008,750,1992,0.11520000000000001,3,3
75008,750,1993,0.1148,3,3
75008,750,1994,0.1144,3,3
75008,750,1995,0.114,3,3
75008,750,1996,0.114,3,3
75008,750,1997,0.114,3,3
75008,750,1998,0.114,3,3
75008,750,1999,0.11583333333333334,3,3
75008,750,2000,0.11766666666666667,3,3
75008,750,2001,0.1195,3,3
75008,750,2002,0.12133333333333333,3,3
75008,750,2003,0.12316666666666667,3,3
75008,750,2004,0.125,3,3
75008,750,2005,0.125,3,3
75008,750,2006,0.125,3,3
75009,750,1950,0.001,NA,NA
75009,750,1951,0.001,NA,NA
75009,750,1952,0.001,NA,NA
75009,750,1953,0.001,NA,NA
75009,750,1954,0.001,NA,NA
75009,750,1955,0.001,NA,NA
75009,750,1956,0.001,NA,NA
75009,750,1957,0.001,NA,NA
75009,750,1958,0.001,NA,NA
75009,750,1959,0.001,NA,NA
75009,750,1960,0.001,NA,NA
75009,750,1961,0.001,NA,NA
75009,750,1962,0.001,NA,NA
75009,750,1963,0.001,NA,NA
75009,750,1964,0.001,NA,NA
75009,750,1965,0.001,NA,NA
75009,750,1966,0.001,NA,NA
75009,750,1967,0.001,NA,NA
75009,750,1968,0.001,NA,NA
75009,750,1969,0.001,NA,NA
75009,750,1970,0.001,NA,NA
75009,750,1971,0.001,NA,NA
75009,750,1972,0.001,NA,NA
75009,750,1973,0.001,NA,NA
75009,750,1974,0.001,NA,NA
75009,750,1975,0.001,NA,NA
75009,750,1976,0.001,NA,NA
75009,750,1977,0.001,NA,NA
75009,750,1978,0.001,NA,NA
75009,750,1979,0.001,NA,NA
75009,750,1980,0.001,4,2
75009,750,1981,0.001,NA,NA
75009,750,1982,0.001,NA,NA
75009,750,1983,0.001,NA,NA
75009,750,1984,0.001,NA,NA
75009,750,1985,0.001,NA,NA
75009,750,1986,0.001,NA,NA
75009,750,1987,0.001,NA,NA
75009,750,1988,0.001,NA,NA
75009,750,1989,0.001,NA,NA
75009,750,1990,0.001,4,2
75009,750,1991,0.00142,4,2
75009,750,1992,0.00184,4,2
75009,750,1993,0.00226,4,2
75009,750,1994,0.00268,4,2
75009,750,1995,0.0031,4,2
75009,750,1996,0.0031,4,2
75009,750,1997,0.0031,2,2
75009,750,1998,0.0031,2,2
75009,750,1999,0.0030833333333333333,2,2
75009,750,2000,0.0030666666666666668,2,2
75009,750,2001,0.0030499999999999998,2,2
75009,750,2002,0.003033333333333333,2,2
75009,750,2003,0.0030166666666666666,1,1
75009,750,2004,0.003,2,2
75009,750,2005,0.003,2,2
75009,750,2006,0.003,2,2
75010,750,1950,0.0066,NA,NA
75010,750,1951,0.0066,NA,NA
75010,750,1952,0.0066,NA,NA
75010,750,1953,0.0066,NA,NA
75010,750,1954,0.0066,NA,NA
75010,750,1955,0.0066,NA,NA
75010,750,1956,0.0066,NA,NA
75010,750,1957,0.0066,NA,NA
75010,750,1958,0.0066,NA,NA
75010,750,1959,0.0066,NA,NA
75010,750,1960,0.0066,NA,NA
75010,750,1961,0.0066,NA,NA
75010,750,1962,0.0066,NA,NA
75010,750,1963,0.0066,NA,NA
75010,750,1964,0.0066,NA,NA
75010,750,1965,0.0066,NA,NA
75010,750,1966,0.0066,NA,NA
75010,750,1967,0.0066,NA,NA
75010,750,1968,0.0066,NA,NA
75010,750,1969,0.0066,NA,NA
75010,750,1970,0.0066,NA,NA
75010,750,1971,0.0066,NA,NA
75010,750,1972,0.0066,NA,NA
75010,750,1973,0.0066,NA,NA
75010,750,1974,0.0066,NA,NA
75010,750,1975,0.0066,NA,NA
75010,750,1976,0.0066,NA,NA
75010,750,1977,0.0066,NA,NA
75010,750,1978,0.0066,NA,NA
75010,750,1979,0.0066,NA,NA
75010,750,1980,0.0066,3,3
75010,750,1981,0.0066,NA,NA
75010,750,1982,0.0066,NA,NA
75010,750,1983,0.0066,NA,NA
75010,750,1984,0.0066,NA,NA
75010,750,1985,0.0066,NA,NA
75010,750,1986,0.0066,NA,NA
75010,750,1987,0.0066,NA,NA
75010,750,1988,0.0066,NA,NA
75010,750,1989,0.0066,NA,NA
75010,750,1990,0.0066,NA,NA
75010,750,1991,NA,NA,NA
75010,750,1992,NA,NA,NA
75010,750,1993,NA,NA,NA
75010,750,1994,NA,NA,NA
75010,750,1995,NA,NA,NA
75010,750,1996,NA,NA,NA
75010,750,1997,NA,NA,NA
75010,750,1998,NA,NA,NA
75010,750,1999,NA,NA,NA
75010,750,2000,NA,NA,NA
75010,750,2001,NA,NA,NA
75010,750,2002,NA,NA,NA
75010,750,2003,NA,NA,NA
75011,750,1950,0.061,NA,NA
75011,750,1951,0.061,NA,NA
75011,750,1952,0.061,NA,NA
75011,750,1953,0.061,NA,NA
75011,750,1954,0.061,NA,NA
75011,750,1955,0.061,NA,NA
75011,750,1956,0.061,NA,NA
75011,750,1957,0.061,NA,NA
75011,750,1958,0.061,NA,NA
75011,750,1959,0.061,NA,NA
75011,750,1960,0.061,NA,NA
75011,750,1961,0.061,NA,NA
75011,750,1962,0.061,NA,NA
75011,750,1963,0.061,NA,NA
75011,750,1964,0.061,NA,NA
75011,750,1965,0.061,NA,NA
75011,750,1966,0.061,NA,NA
75011,750,1967,0.061,NA,NA
75011,750,1968,0.061,NA,NA
75011,750,1969,0.061,NA,NA
75011,750,1970,0.061,NA,NA
75011,750,1971,0.061,NA,NA
75011,750,1972,0.061,NA,NA
75011,750,1973,0.061,NA,NA
75011,750,1974,0.061,NA,NA
75011,750,1975,0.061,NA,NA
75011,750,1976,0.061,NA,NA
75011,750,1977,0.061,NA,NA
75011,750,1978,0.061,NA,NA
75011,750,1979,0.061,NA,NA
75011,750,1980,0.061,1,1
75011,750,1981,0.061,NA,NA
75011,750,1982,0.061,NA,NA
75011,750,1983,0.061,NA,NA
75011,750,1984,0.061,NA,NA
75011,750,1985,0.061,NA,NA
75011,750,1986,0.061,NA,NA
75011,750,1987,0.061,NA,NA
75011,750,1988,0.061,NA,NA
75011,750,1989,0.061,NA,NA
75011,750,1990,0.061,1,1
75011,750,1991,0.0644,1,1
75011,750,1992,0.0678,1,1
75011,750,1993,0.0712,1,1
75011,750,1994,0.0746,1,1
75011,750,1995,0.078,1,1
75011,750,1996,0.078,1,1
75011,750,1997,0.078,1,1
75011,750,1998,0.078,1,1
75011,750,1999,0.07866666666666666,1,1
75011,750,2000,0.07933333333333334,1,1
75011,750,2001,0.08,1,1
75011,750,2002,0.08066666666666666,1,1
75011,750,2003,0.08133333333333334,1,1
75011,750,2004,0.082,1,1
75011,750,2005,0.082,1,1
75011,750,2006,0.082,1,1
75012,750,1950,0.0188,NA,NA
75012,750,1951,0.0188,NA,NA
75012,750,1952,0.0188,NA,NA
75012,750,1953,0.0188,NA,NA
75012,750,1954,0.0188,NA,NA
75012,750,1955,0.0188,NA,NA
75012,750,1956,0.0188,NA,NA
75012,750,1957,0.0188,NA,NA
75012,750,1958,0.0188,NA,NA
75012,750,1959,0.0188,NA,NA
75012,750,1960,0.0188,NA,NA
75012,750,1961,0.0188,NA,NA
75012,750,1962,0.0188,NA,NA
75012,750,1963,0.0188,NA,NA
75012,750,1964,0.0188,NA,NA
75012,750,1965,0.0188,NA,NA
75012,750,1966,0.0188,NA,NA
75012,750,1967,0.0188,NA,NA
75012,750,1968,0.0188,NA,NA
75012,750,1969,0.0188,NA,NA
75012,750,1970,0.0188,NA,NA
75012,750,1971,0.0188,NA,NA
75012,750,1972,0.0188,NA,NA
75012,750,1973,0.0188,NA,NA
75012,750,1974,0.0188,NA,NA
75012,750,1975,0.0188,NA,NA
75012,750,1976,0.0188,NA,NA
75012,750,1977,0.0188,NA,NA
75012,750,1978,0.0188,NA,NA
75012,750,1979,0.0188,NA,NA
75012,750,1980,0.0188,2,2
75012,750,1981,0.0188,NA,NA
75012,750,1982,0.0188,NA,NA
75012,750,1983,0.0188,NA,NA
75012,750,1984,0.0188,NA,NA
75012,750,1985,0.0188,NA,NA
75012,750,1986,0.0188,NA,NA
75012,750,1987,0.0188,NA,NA
75012,750,1988,0.0188,NA,NA
75012,750,1989,0.0188,NA,NA
75012,750,1990,0.0188,4,0
75012,750,1991,0.01904,NA,NA
75012,750,1992,0.019280000000000002,4,0
75012,750,1993,0.01952,NA,NA
75012,750,1994,0.01976,0,0
75012,750,1995,0.02,NA,NA
75012,750,1996,0.02,0,0
75012,750,1997,0.02,0,0
75012,750,1998,0.02,0,0
75012,750,1999,0.019833333333333335,0,0
75012,750,2000,0.019666666666666666,0,0
75012,750,2001,0.0195,0,0
75012,750,2002,0.019333333333333334,0,0
75012,750,2003,0.019166666666666665,0,0
75012,750,2004,0.019,0,0
75012,750,2005,0.019,0,0
75012,750,2006,0.019,0,0
75013,750,1950,7e-4,NA,NA
75013,750,1951,7e-4,NA,NA
75013,750,1952,7e-4,NA,NA
75013,750,1953,7e-4,NA,NA
75013,750,1954,7e-4,NA,NA
75013,750,1955,7e-4,NA,NA
75013,750,1956,7e-4,NA,NA
75013,750,1957,7e-4,NA,NA
75013,750,1958,7e-4,NA,NA
75013,750,1959,7e-4,NA,NA
75013,750,1960,7e-4,NA,NA
75013,750,1961,7e-4,NA,NA
75013,750,1962,7e-4,NA,NA
75013,750,1963,7e-4,NA,NA
75013,750,1964,7e-4,NA,NA
75013,750,1965,7e-4,NA,NA
75013,750,1966,7e-4,NA,NA
75013,750,1967,7e-4,NA,NA
75013,750,1968,7e-4,NA,NA
75013,750,1969,7e-4,NA,NA
75013,750,1970,7e-4,NA,NA
75013,750,1971,7e-4,NA,NA
75013,750,1972,7e-4,NA,NA
75013,750,1973,7e-4,NA,NA
75013,750,1974,7e-4,NA,NA
75013,750,1975,7e-4,NA,NA
75013,750,1976,7e-4,NA,NA
75013,750,1977,7e-4,NA,NA
75013,750,1978,7e-4,NA,NA
75013,750,1979,7e-4,NA,NA
75013,750,1980,7e-4,2,2
75013,750,1981,7e-4,NA,NA
75013,750,1982,7e-4,NA,NA
75013,750,1983,7e-4,NA,NA
75013,750,1984,7e-4,NA,NA
75013,750,1985,7e-4,NA,NA
75013,750,1986,7e-4,NA,NA
75013,750,1987,7e-4,NA,NA
75013,750,1988,7e-4,NA,NA
75013,750,1989,7e-4,NA,NA
75013,750,1990,7e-4,0,0
75013,750,1991,6.799999999999999e-4,0,0
75013,750,1992,6.6e-4,0,0
75013,750,1993,6.399999999999999e-4,0,0
75013,750,1994,6.199999999999999e-4,0,0
75013,750,1995,6e-4,0,0
75013,750,1996,6e-4,0,0
75013,750,1997,6e-4,0,0
75013,750,1998,6e-4,0,0
75013,750,1999,5.833333333333333e-4,0,0
75013,750,2000,5.666666666666666e-4,0,0
75013,750,2001,5.499999999999999e-4,0,0
75013,750,2002,5.333333333333334e-4,0,0
75013,750,2003,5.166666666666667e-4,0,0
75013,750,2004,5e-4,0,0
75013,750,2005,5e-4,0,0
75013,750,2006,5e-4,0,0
75014,750,1950,7e-4,NA,NA
75014,750,1951,7e-4,NA,NA
75014,750,1952,7e-4,NA,NA
75014,750,1953,7e-4,NA,NA
75014,750,1954,7e-4,NA,NA
75014,750,1955,7e-4,NA,NA
75014,750,1956,7e-4,NA,NA
75014,750,1957,7e-4,NA,NA
75014,750,1958,7e-4,NA,NA
75014,750,1959,7e-4,NA,NA
75014,750,1960,7e-4,NA,NA
75014,750,1961,7e-4,NA,NA
75014,750,1962,7e-4,NA,NA
75014,750,1963,7e-4,NA,NA
75014,750,1964,7e-4,NA,NA
75014,750,1965,7e-4,NA,NA
75014,750,1966,7e-4,NA,NA
75014,750,1967,7e-4,NA,NA
75014,750,1968,7e-4,NA,NA
75014,750,1969,7e-4,NA,NA
75014,750,1970,7e-4,NA,NA
75014,750,1971,7e-4,NA,NA
75014,750,1972,7e-4,NA,NA
75014,750,1973,7e-4,NA,NA
75014,750,1974,7e-4,NA,NA
75014,750,1975,7e-4,NA,NA
75014,750,1976,7e-4,NA,NA
75014,750,1977,7e-4,NA,NA
75014,750,1978,7e-4,NA,NA
75014,750,1979,7e-4,NA,NA
75014,750,1980,7e-4,3,3
75014,750,1981,7e-4,NA,NA
75014,750,1982,7e-4,NA,NA
75014,750,1983,7e-4,NA,NA
75014,750,1984,7e-4,NA,NA
75014,750,1985,7e-4,NA,NA
75014,750,1986,7e-4,NA,NA
75014,750,1987,7e-4,NA,NA
75014,750,1988,7e-4,NA,NA
75014,750,1989,7e-4,NA,NA
75014,750,1990,7e-4,3,3
75014,750,1991,7.2e-4,3,3
75014,750,1992,7.4e-4,3,3
75014,750,1993,7.6e-4,4,3
75014,750,1994,7.800000000000001e-4,4,3
75014,750,1995,8e-4,4,3
75014,750,1996,8e-4,4,3
75014,750,1997,8e-4,4,3
75014,750,1998,8e-4,4,3
75014,750,1999,8.333333333333334e-4,4,3
75014,750,2000,8.666666666666667e-4,4,3
75014,750,2001,9e-4,2,3
75014,750,2002,9.333333333333333e-4,2,3
75014,750,2003,9.666666666666667e-4,2,3
75014,750,2004,0.001,2,3
75014,750,2005,0.001,2,3
75014,750,2006,0.001,2,3
75015,750,1950,0.0250142,NA,NA
75015,750,1951,0.0250142,NA,NA
75015,750,1952,0.0250142,NA,NA
75015,750,1953,0.0250142,NA,NA
75015,750,1954,0.0250142,NA,NA
75015,750,1955,0.0250142,NA,NA
75015,750,1956,0.0250142,NA,NA
75015,750,1957,0.0250142,NA,NA
75015,750,1958,0.0250142,NA,NA
75015,750,1959,0.0250142,NA,NA
75015,750,1960,0.0250142,NA,NA
75015,750,1961,0.0250142,NA,NA
75015,750,1962,0.0250142,NA,NA
75015,750,1963,0.0250142,NA,NA
75015,750,1964,0.0250142,NA,NA
75015,750,1965,0.0250142,NA,NA
75015,750,1966,0.0250142,NA,NA
75015,750,1967,0.0250142,NA,NA
75015,750,1968,0.0250142,NA,NA
75015,750,1969,0.0250142,NA,NA
75015,750,1970,0.0250142,NA,NA
75015,750,1971,0.0250142,NA,NA
75015,750,1972,0.0250142,NA,NA
75015,750,1973,0.0250142,NA,NA
75015,750,1974,0.0250142,NA,NA
75015,750,1975,0.0250142,NA,NA
75015,750,1976,0.0250142,NA,NA
75015,750,1977,0.0250142,NA,NA
75015,750,1978,0.0250142,NA,NA
75015,750,1979,0.0250142,NA,NA
75015,750,1980,0.0250142,1,1
75015,750,1981,0.0250142,NA,NA
75015,750,1982,0.0250142,NA,NA
75015,750,1983,0.0250142,NA,NA
75015,750,1984,0.0250142,NA,NA
75015,750,1985,0.0250142,NA,NA
75015,750,1986,0.0250142,NA,NA
75015,750,1987,0.0250142,NA,NA
75015,750,1988,0.0250142,NA,NA
75015,750,1989,0.0250142,NA,NA
75015,750,1990,0.0250142,1,1
75015,750,1991,0.02261136,1,1
75015,750,1992,0.02020852,1,1
75015,750,1993,0.01780568,1,1
75015,750,1994,0.01540284,1,1
75015,750,1995,0.013,1,1
75015,750,1996,0.013,1,1
75015,750,1997,0.013,1,1
75015,750,1998,0.013,1,1
75015,750,1999,0.012966666666666666,1,1
75015,750,2000,0.012933333333333333,1,1
75015,750,2001,0.0129,1,1
75015,750,2002,0.012866666666666667,1,1
75015,750,2003,0.012833333333333334,1,1
75015,750,2004,0.0128,2,2
75015,750,2005,0.0128,2,2
75015,750,2006,0.0128,2,2
75016,750,1950,0.0039795,NA,NA
75016,750,1951,0.0039795,NA,NA
75016,750,1952,0.0039795,NA,NA
75016,750,1953,0.0039795,NA,NA
75016,750,1954,0.0039795,NA,NA
75016,750,1955,0.0039795,NA,NA
75016,750,1956,0.0039795,NA,NA
75016,750,1957,0.0039795,NA,NA
75016,750,1958,0.0039795,NA,NA
75016,750,1959,0.0039795,NA,NA
75016,750,1960,0.0039795,NA,NA
75016,750,1961,0.0039795,NA,NA
75016,750,1962,0.0039795,NA,NA
75016,750,1963,0.0039795,NA,NA
75016,750,1964,0.0039795,NA,NA
75016,750,1965,0.0039795,NA,NA
75016,750,1966,0.0039795,NA,NA
75016,750,1967,0.0039795,NA,NA
75016,750,1968,0.0039795,NA,NA
75016,750,1969,0.0039795,NA,NA
75016,750,1970,0.0039795,NA,NA
75016,750,1971,0.0039795,NA,NA
75016,750,1972,0.0039795,NA,NA
75016,750,1973,0.0039795,NA,NA
75016,750,1974,0.0039795,NA,NA
75016,750,1975,0.0039795,NA,NA
75016,750,1976,0.0039795,NA,NA
75016,750,1977,0.0039795,NA,NA
75016,750,1978,0.0039795,NA,NA
75016,750,1979,0.0039795,NA,NA
75016,750,1980,0.0039795,3,2
75016,750,1981,0.0039795,NA,NA
75016,750,1982,0.0039795,NA,NA
75016,750,1983,0.0039795,NA,NA
75016,750,1984,0.0039795,NA,NA
75016,750,1985,0.0039795,NA,NA
75016,750,1986,0.0039795,NA,NA
75016,750,1987,0.0039795,NA,NA
75016,750,1988,0.0039795,NA,NA
75016,750,1989,0.0039795,NA,NA
75016,750,1990,0.0039795,3,2
75016,750,1991,0.0041836,3,2
75016,750,1992,0.0043877000000000005,3,2
75016,750,1993,0.0045918,1,2
75016,750,1994,0.0047959000000000005,1,2
75016,750,1995,0.005,1,2
75016,750,1996,0.005,1,2
75016,750,1997,0.005,1,2
75016,750,1998,0.005,1,2
75016,750,1999,0.0045000000000000005,1,2
75016,750,2000,0.004,1,2
75016,750,2001,0.0035,1,2
75016,750,2002,0.003,1,2
75016,750,2003,0.0025,1,1
75016,750,2004,0.002,1,1
75016,750,2005,0.002,1,1
75016,750,2006,0.002,1,1
76001,760,1975,0.28,NA,NA
76001,760,1976,0.28,NA,NA
76001,760,1977,0.28,NA,NA
76001,760,1978,0.28,NA,NA
76001,760,1979,0.28,NA,NA
76001,760,1980,0.28,4,4
76001,760,1981,0.28,NA,NA
76001,760,1982,0.28,NA,NA
76001,760,1983,0.28,NA,NA
76001,760,1984,0.28,NA,NA
76001,760,1985,0.28,NA,NA
76001,760,1986,0.28,NA,NA
76001,760,1987,0.28,NA,NA
76001,760,1988,0.28,NA,NA
76001,760,1989,0.28,NA,NA
76001,760,1990,0.28,4,4
76001,760,1991,0.29400000000000004,4,4
76001,760,1992,0.308,4,4
76001,760,1993,0.322,4,4
76001,760,1994,0.33599999999999997,4,4
76001,760,1995,0.35,4,4
76001,760,1996,0.35,4,4
76001,760,1997,0.35,4,4
76001,760,1998,0.35,4,4
76001,760,1999,0.35,4,4
76001,760,2000,0.35,4,4
76001,760,2001,0.35,4,4
76001,760,2002,0.35,4,4
76001,760,2003,0.35,4,4
76001,760,2004,0.35,4,4
76001,760,2005,0.35,4,4
76001,760,2006,0.35,4,4
77001,770,1950,0.035,NA,NA
77001,770,1951,0.035,NA,NA
77001,770,1952,0.035,NA,NA
77001,770,1953,0.035,NA,NA
77001,770,1954,0.035,NA,NA
77001,770,1955,0.035,NA,NA
77001,770,1956,0.035,NA,NA
77001,770,1957,0.035,NA,NA
77001,770,1958,0.035,NA,NA
77001,770,1959,0.035,NA,NA
77001,770,1960,0.035,NA,NA
77001,770,1961,0.035,NA,NA
77001,770,1962,0.035,NA,NA
77001,770,1963,0.035,NA,NA
77001,770,1964,0.035,NA,NA
77001,770,1965,0.035,NA,NA
77001,770,1966,0.035,NA,NA
77001,770,1967,0.035,NA,NA
77001,770,1968,0.035,NA,NA
77001,770,1969,0.035,NA,NA
77001,770,1970,0.035,NA,NA
77001,770,1971,0.035,NA,NA
77001,770,1972,0.035,NA,NA
77001,770,1973,0.035,NA,NA
77001,770,1974,0.035,NA,NA
77001,770,1975,0.035,NA,NA
77001,770,1976,0.035,NA,NA
77001,770,1977,0.035,NA,NA
77001,770,1978,0.035,NA,NA
77001,770,1979,0.035,NA,NA
77001,770,1980,0.035,4,4
77001,770,1981,0.035,NA,NA
77001,770,1982,0.035,NA,NA
77001,770,1983,0.035,NA,NA
77001,770,1984,0.035,NA,NA
77001,770,1985,0.035,NA,NA
77001,770,1986,0.035,NA,NA
77001,770,1987,0.035,NA,NA
77001,770,1988,0.035,NA,NA
77001,770,1989,0.035,NA,NA
77001,770,1990,0.035,4,3
77001,770,1991,0.035,4,3
77001,770,1992,0.035,4,3
77001,770,1993,0.035,4,3
77001,770,1994,0.035,4,3
77001,770,1995,0.035,4,3
77001,770,1996,0.035,4,3
77001,770,1997,0.035,4,3
77001,770,1998,0.035,4,3
77001,770,1999,0.03233333333333334,4,3
77001,770,2000,0.029666666666666668,4,3
77001,770,2001,0.027000000000000003,4,3
77001,770,2002,0.024333333333333335,4,3
77001,770,2003,0.021666666666666667,4,3
77001,770,2004,0.019,4,3
77001,770,2005,0.018,4,3
77001,770,2006,0.018,4,3
77002,770,1950,0.041,NA,NA
77002,770,1951,0.041,NA,NA
77002,770,1952,0.041,NA,NA
77002,770,1953,0.041,NA,NA
77002,770,1954,0.041,NA,NA
77002,770,1955,0.041,NA,NA
77002,770,1956,0.041,NA,NA
77002,770,1957,0.041,NA,NA
77002,770,1958,0.041,NA,NA
77002,770,1959,0.041,NA,NA
77002,770,1960,0.041,NA,NA
77002,770,1961,0.041,NA,NA
77002,770,1962,0.041,NA,NA
77002,770,1963,0.041,NA,NA
77002,770,1964,0.041,NA,NA
77002,770,1965,0.041,NA,NA
77002,770,1966,0.041,NA,NA
77002,770,1967,0.041,NA,NA
77002,770,1968,0.041,NA,NA
77002,770,1969,0.041,NA,NA
77002,770,1970,0.041,NA,NA
77002,770,1971,0.041,NA,NA
77002,770,1972,0.041,NA,NA
77002,770,1973,0.041,NA,NA
77002,770,1974,0.041,NA,NA
77002,770,1975,0.041,NA,NA
77002,770,1976,0.041,NA,NA
77002,770,1977,0.041,NA,NA
77002,770,1978,0.041,NA,NA
77002,770,1979,0.041,NA,NA
77002,770,1980,0.041,1,1
77002,770,1981,0.041,NA,NA
77002,770,1982,0.041,NA,NA
77002,770,1983,0.041,NA,NA
77002,770,1984,0.041,NA,NA
77002,770,1985,0.041,NA,NA
77002,770,1986,0.041,NA,NA
77002,770,1987,0.041,NA,NA
77002,770,1988,0.041,NA,NA
77002,770,1989,0.041,NA,NA
77002,770,1990,0.041,2,2
77002,770,1991,0.0408,2,2
77002,770,1992,0.040600000000000004,2,2
77002,770,1993,0.0404,2,2
77002,770,1994,0.0402,2,2
77002,770,1995,0.04,2,2
77002,770,1996,0.04,2,2
77002,770,1997,0.04,2,2
77002,770,1998,0.04,2,2
77002,770,1999,0.037816666666666665,2,2
77002,770,2000,0.035633333333333336,2,2
77002,770,2001,0.03345,2,2
77002,770,2002,0.031266666666666665,2,2
77002,770,2003,0.029083333333333333,2,2
77002,770,2004,0.0269,2,2
77002,770,2005,0.0269,2,2
77002,770,2006,0.0269,2,2
77004,770,1950,0.016,NA,NA
77004,770,1951,0.016,NA,NA
77004,770,1952,0.016,NA,NA
77004,770,1953,0.016,NA,NA
77004,770,1954,0.016,NA,NA
77004,770,1955,0.016,NA,NA
77004,770,1956,0.016,NA,NA
77004,770,1957,0.016,NA,NA
77004,770,1958,0.016,NA,NA
77004,770,1959,0.016,NA,NA
77004,770,1960,0.016,NA,NA
77004,770,1961,0.016,NA,NA
77004,770,1962,0.016,NA,NA
77004,770,1963,0.016,NA,NA
77004,770,1964,0.016,NA,NA
77004,770,1965,0.016,NA,NA
77004,770,1966,0.016,NA,NA
77004,770,1967,0.016,NA,NA
77004,770,1968,0.016,NA,NA
77004,770,1969,0.016,NA,NA
77004,770,1970,0.016,NA,NA
77004,770,1971,0.016,NA,NA
77004,770,1972,0.016,NA,NA
77004,770,1973,0.016,NA,NA
77004,770,1974,0.016,NA,NA
77004,770,1975,0.016,NA,NA
77004,770,1976,0.016,NA,NA
77004,770,1977,0.016,NA,NA
77004,770,1978,0.016,NA,NA
77004,770,1979,0.016,NA,NA
77004,770,1980,0.016,4,4
77004,770,1981,0.016,NA,NA
77004,770,1982,0.016,NA,NA
77004,770,1983,0.016,NA,NA
77004,770,1984,0.016,NA,NA
77004,770,1985,0.016,NA,NA
77004,770,1986,0.016,NA,NA
77004,770,1987,0.016,NA,NA
77004,770,1988,0.016,NA,NA
77004,770,1989,0.016,NA,NA
77004,770,1990,0.016,4,4
77004,770,1991,0.0168,4,4
77004,770,1992,0.0176,4,4
77004,770,1993,0.0184,4,4
77004,770,1994,0.019200000000000002,4,4
77004,770,1995,0.02,4,4
77004,770,1996,0.02,4,4
77004,770,1997,0.02,4,4
77004,770,1998,0.02,4,4
77004,770,1999,0.02,4,4
77004,770,2000,0.02,4,4
77004,770,2001,0.02,4,4
77004,770,2002,0.02,4,4
77004,770,2003,0.02,4,4
77004,770,2004,0.02,4,4
77004,770,2005,0.02,4,4
77004,770,2006,0.02,4,4
77005,770,1950,0.13,NA,NA
77005,770,1951,0.13,NA,NA
77005,770,1952,0.13,NA,NA
77005,770,1953,0.13,NA,NA
77005,770,1954,0.13,NA,NA
77005,770,1955,0.13,NA,NA
77005,770,1956,0.13,NA,NA
77005,770,1957,0.13,NA,NA
77005,770,1958,0.13,NA,NA
77005,770,1959,0.13,NA,NA
77005,770,1960,0.13,NA,NA
77005,770,1961,0.13,NA,NA
77005,770,1962,0.13,NA,NA
